stop_id,stop_name,stop_lat,stop_lon,location_type
15983,"SAT",21.0233254,-89.6260896,0
16155,"Av. Mérida 2000 x 61",20.9649191,-89.6633993,0
16725,"Sala de Juicios Orales",20.9669290,-89.6320580,0
16160,"Talleres ADO",20.9453613,-89.6586892,0
16248,"El Niplito Las Américas",21.0649500,-89.6441000,0
16541,"Centro de Salud Komchén",21.1032718,-89.6570104,0
17002,"C-69 x 74 Col. Centro",20.9634400,-89.6332870,0
15881,"retorno de ruta",21.0578496,-89.5976365,0
16192,"C-59 x 132 Fracc. Las Américas",21.0695700,-89.6663900,0
17005,"C-69 x 86 Col. Centro",20.9635590,-89.6402350,0
1084,"Plaza Dorada C-15",20.9942654,-89.6515014,0
0,"",,,0
14443,"Av. 86",20.8946192,-89.6504983,0
17063,"Super AKI Santa Rosa",20.9382220,-89.6175710,0
16246,"Placita Las Américas",21.0678300,-89.6446200,0
15792,"Fin de ruta",20.9692691,-89.6214384,0
17213,"La Isla Mérida",21.0575142,-89.5976526,0
16131,"Av. Mérida 2000 x 25 Diag.",21.0154995,-89.6518819,0
15923,"Av. Universidad Pedagógica x 19-A",20.9525360,-89.5824520,0
16451,"C-13 x 24 Col. Chuburna de Hidalgo",21.0203400,-89.6372500,0
16471,"C-61 x 56 Fracc. Ampliacion Fco. de Montejo",21.0243700,-89.6524100,0
16045,"Glorieta SEDENA",20.9381014,-89.6113537,0
16612,"Hoteles Paseo de Montejo",20.9860780,-89.6199460,0
15980,"Jardines del Recuerdo",20.9420145,-89.6485505,0
17007,"ADO TAME",20.9617880,-89.6310740,0
993,"Bodega Aurrera Itzáes",20.9543590,-89.6442751,0
16132,"Av. Mérida 2000 x 31 Diag.",21.0131807,-89.6527240,0
16074,"Parque Chichén Itzá",20.9642250,-89.5809130,0
1137,"Llanteras Ciudad Industrial",20.9339180,-89.6723420,0
15999,"Av. Mérida 2000 x 73",20.9549001,-89.6635868,0
16590,"Club Sportway Mérida",21.0119340,-89.5732890,0
16650,"​Parque Francisco I. Madero",20.9699530,-89.6575690,0
16266,"Harmon Hall Campestre",21.0048400,-89.6228500,0
16601,"​CANACINTRA",20.9953470,-89.6357350,0
16524,"Mega Empack Carr. Progreso",21.0745818,-89.6352251,0
15883,"retorno de ruta",20.9203294,-89.5440840,0
16667,"​Bodegas Ciudad Industrial",20.9279130,-89.6827500,0
17200,"Manantiales de Cocoyoles",21.0531320,-89.5987260,0
16219,"Juzgados Mercantil y Familiar",20.9833900,-89.6234100,0
16227,"C-45-D x 114-A Fracc. Las Américas",21.0897637,-89.6631098,0
15899,"Monumento a las Haciendas",21.0124494,-89.5833887,0
17004,"Volkswagen Aviación",20.9534620,-89.6448560,0
16621,"Circuito Colonias x 77",20.9586040,-89.6472590,0
16298,"Inicio de ruta",20.9669699,-89.6196789,0
16964,"Gas Península",20.8900820,-89.7432460,0
15995,"Centro Municipal de Danza",20.9813378,-89.6640537,0
16056,"Parque Kukulcán Alamo",20.9400603,-89.5965585,0
16031,"INCAY",20.9459229,-89.6545801,0
16002,"C-24-A x 19 Loma Bonita",21.0270608,-89.6302309,0
16113,"C-36 x 73 Montes de Amé",21.0319081,-89.6199099,0
16234,"Glorieta de Las Américas",21.0780500,-89.6598500,0
12906,"Quetzalcóatl",20.9563800,-89.5680044,0
17195,"Colegio Montejo",20.9927380,-89.6111480,0
17051,"Los Trompos Cto. Colonias",20.9546280,-89.5920250,0
15948,"Ex-Fuente Maya",20.9495004,-89.5918808,0
16659,"​Aeropuerto Internacional de Mérida",20.9379550,-89.6670670,0
17192,"Glorieta Virgen del Libano",21.0016930,-89.6106890,0
16821,"Escuela primaria Carlos Carrillo Vega",20.9967900,-89.7100030,0
16960,"Fabrica de Jabón La Corona",20.9131880,-89.7113960,0
16235,"Glorieta Fuente de Las Américas",21.0780700,-89.6594800,0
16609,"​Hoteles Paseo de Montejo",20.9868720,-89.6186990,0
17092,"Av. Quetzalcoatl x 10-C",20.9597890,-89.5841520,0
15190,"Chenkú Conalep III",21.0176997,-89.6619028,0
16597,"Campus UADY",21.0277430,-89.5589620,0
16057,"Plaza Kukulcán",20.9410130,-89.5930290,0
15882,"retorno de ruta",21.0429405,-89.5579290,0
14554,"Motul",21.0207543,-89.5659387,0
16209,"C-41 x 36 Fracc. Fco. de Montejo",21.0395900,-89.6383600,0
16478,"Parque La Capilla",21.0323700,-89.6480700,0
16194,"Capilla San Juan Pablo",21.0691600,-89.6570100,0
16906,"Hogar de Ángeles",21.0031970,-89.7229040,0
17186,"Sky City",21.0183550,-89.6068730,0
16956,"Gas Imperial",20.9444220,-89.6569210,0
15842,"Inicio de ruta",20.9689936,-89.6214974,0
844,"Autos Itzáes",20.9568832,-89.6427249,0
17066,"Escuela Vasco de Quiroga",20.9380620,-89.6284410,0
16187,"C-104 x 57 Fracc. Las Américas",21.0718000,-89.6580800,0
16102,"Deportivo Bancarios",21.0090405,-89.5869135,0
16981,"ULTRAFRIO",20.9001500,-89.7265920,0
16742,"Tribunal Superior de Justicia",20.9776370,-89.6439550,0
16768,"C-67 x 62 Col. Centro",20.9634759,-89.6241853,0
16308,"Inicio de ruta",20.9669549,-89.6195608,0
16957,"Citibanamex Itzáes",20.9525540,-89.6452790,0
16176,"C-100-1 x 47 Fracc. Las Américas",21.0856153,-89.6564632,0
15969,"JAPAY Cárcamo San Carlos",21.0137718,-89.5847461,0
15926,"C-14 x 17 Amalia Solorzano",20.9645320,-89.5693910,0
16147,"C-60 x 47 Miguel Hidalgo",20.9905392,-89.6555994,0
16414,"C-22 x 23 Col. Yucatán",20.9941900,-89.6280200,0
17202,"Residencial Cocoyoles",21.0466260,-89.6002480,0
16613,"​Hospital Juárez",20.9889090,-89.6395470,0
16271,"C-16 x 23 Col. Yucatán",20.9958700,-89.6216100,0
15947,"Estadio Carlos Iturralde",20.9457550,-89.5925110,0
16129,"CFE Subestación Chuburná",21.0226970,-89.6498970,0
16731,"Plaza Gran Santa Fe",21.0041490,-89.6871670,0
16193,"Super Akí Las Américas",21.0694600,-89.6615700,0
16268,"Av. Tecnológico x 37-D",20.9999600,-89.6220800,0
16749,"Paseo de las Fuentes",20.9799720,-89.6481270,0
16747,"Zoológico El Centenario",20.9698360,-89.6407800,0
14520,"Real Montejo",21.0350197,-89.6542336,0
16048,"C-131 x 46-D Serapio Rendón",20.9277830,-89.6168540,0
16763,"C-110-C x 31 Fracc. Las Palmeras",21.0104340,-89.7200270,0
15503,"Inicio de ruta",20.9913228,-89.6763110,0
16595,"ISSSTE Hospital Regional Mérida",20.9950080,-89.6416450,0
15929,"C-21 x 38 Salvador Alvarado Oriente",20.9765170,-89.5744250,0
17220,"Andrés García Lavín",21.0390452,-89.6002543,0
16556,"Sears Gran Plaza",21.0298703,-89.6263528,0
16146,"Plaza Dorada C-21",20.9926533,-89.6531101,0
16636,"Av. Alemán x 19",20.9905050,-89.6061490,0
17045,"C-50 x 67 Col. Pacabtún",20.9666510,-89.5803050,0
16259,"Facultad de Ingeniería",21.0492300,-89.6397300,0
16205,"Plaza The Harbor",21.0447600,-89.6292600,0
16229,"C-108 x 45-H Fracc. Las Américas",21.0885200,-89.6608600,0
990,"Domino's Itzáes",20.9591131,-89.6422850,0
16593,"Plaza Carey",21.0064470,-89.5816780,0
15895,"Escuela Preescolar Julian Martín",21.0152100,-89.6282910,0
16715,"Lapa Lapa Ciudad Caucel",21.0019180,-89.6832240,0
17029,"Estafeta Umán",20.9095706,-89.7159780,0
15951,"Bodega Aurrera Quetzalcóatl",20.9599020,-89.5787380,0
17162,"Allegra Residencial",21.0489590,-89.5970670,0
15966,"Sams Club Oriente",21.0027520,-89.5937990,0
16134,"Av. Mérida 2000 x 25",21.0082531,-89.6555567,0
16540,"Centro de Salud Komchén",21.1033913,-89.6572893,0
16347,"C-41 x 76 Col. Centro",20.9809423,-89.6305368,0
15829,"Vergel",20.9511531,-89.5683207,0
16633,"​Av. Felipe Carrillo Puerto x 17-A",20.9931740,-89.6029940,0
17194,"Av. Libano x 9",21.0072620,-89.6096220,0
16955,"Arco Av. Aviación",20.9408150,-89.6621330,0
16199,"Puente Temozón Norte",21.0588000,-89.6323300,0
14510,"Nora Quintana",20.9905437,-89.6760605,0
15932,"C-20 x 43 Leandro Valle",20.9945600,-89.5713700,0
16724,"C-65 x 80 Col. Centro",20.9672200,-89.6365710,0
17003,"C-69 x 80 Col. Centro",20.9638380,-89.6368300,0
14530,"CRIT",21.0421823,-89.6514712,0
15179,"Xmatkuil",20.9115730,-89.6197440,0
16226,"IECA",21.0721900,-89.6537700,0
15898,"Escuela Primaria Felipe Carrillo Puerto",21.0220910,-89.6308680,0
16243,"Parque San Antonio Hool",21.0698000,-89.6530900,0
16212,"Plaza Galerias",21.0390400,-89.6283800,0
16963,"Piedra de Agua",20.9209870,-89.6955640,0
15949,"Universidad Pedagógica Nacional",20.9486660,-89.5826260,0
17081,"Av. Fuerza Aérea x 66-A",20.9378260,-89.6458970,0
16750,"Hospital General Agustin O´Horan",20.9752100,-89.6405610,0
16015,"C-15 x 21 Diag. Jacinto Canek",20.9977759,-89.6626159,0
16594,"C-40 x 19 San Damián",20.9901190,-89.6424490,0
16826,"C-100 x 117-C Diag. Fracc. Ciudad Caucel II",20.9944230,-89.7140750,0
16261,"C-50 x 29 Fracc. Fco. de Montejo",21.0456500,-89.6403600,0
16335,"C-41 x 82 Col. Centro",20.9814800,-89.6345500,0
17171,"Plaza Magnus",21.0380380,-89.6021770,0
16664,"BIMBO Ciudad Industrial",20.9304210,-89.6771650,0
16665,"​BIMBO Ciudad Industrial",20.9301870,-89.6784370,0
16632,"​Av. Felipe Carrillo Puerto x Circuito Colonias",20.9953390,-89.6014500,0
16140,"C-15 x 68 Residencial Pensiones V",20.9967490,-89.6588718,0
16350,"Oficinas Va y Ven",20.9811600,-89.6260300,0
15843,"Fin de ruta",20.9690491,-89.6214881,0
16807,"C-31 x 110 Fracc. Ciudad Caucel",21.0092490,-89.7167850,0
15900,"C-13 x 40-B Jardines de Lindavista",21.0108270,-89.6549240,0
15994,"Plaza Paseo Canek",20.9878750,-89.6606634,0
1386,"Super Akí Centenario",20.9709446,-89.6377467,0
15874,"retorno ruta",20.9098238,-89.5910275,0
16616,"Circuito Colonias x 28",20.9688920,-89.6555690,0
996,"Eladio´s Itzáes",20.9514836,-89.6466194,0
16067,"Bodega Aurrera Quetzalcóatl",20.9601648,-89.5792261,0
16695,"C-108 x 49 Fracc. Ciudad Caucel",21.0024820,-89.7191290,0
15979,"Sams Club Aviación",20.9483776,-89.6496132,0
16904,"C-70 x 75 Fracc. Ciudad Caucel",20.9916580,-89.6988830,0
14515,"San Francisco Porvenir",21.0055186,-89.6672029,0
16139,"C-15 x 23 Diag.  Residencial Pensiones V",20.9982319,-89.6632220,0
16042,"Av. Constitución x 50",20.9400749,-89.6203820,0
16976,"INTECH",20.9078040,-89.7180850,0
15856,"Fiesta Americana",20.9863222,-89.6196259,0
11096,"Fidel Velázquez",20.9685528,-89.5661914,0
16896,"IMSS Ciudad Caucel",20.9973030,-89.6976200,0
17088,"C-24 x 23 Col. Chichen Itzá",20.9620440,-89.5800570,0
15972,"Glorieta El Pocito",21.0227420,-89.6057420,0
17155,"MAPSA",20.9053167,-89.6312774,0
16141,"Walmart Pensiones",20.9950370,-89.6538182,0
16971,"Acim",20.9165320,-89.7049430,0
16900,"C-80 x Plaza Jade",21.0039870,-89.6997210,0
17217,"Secretaría de Gobernación",20.9721644,-89.6152908,0
16244,"C-59 x 80 Fracc. Las Américas",21.0691900,-89.6489800,0
16050,"IMSS 42 Sur",20.9279160,-89.6080580,0
16230,"C-108 x 45-H Fracc. Las Américas",21.0885300,-89.6605300,0
16115,"Bostons Pizza Montejo",21.0272116,-89.6248828,0
16718,"Corralón Canek",20.9922670,-89.6677560,0
15197,"Chichí Suárez",20.9981941,-89.5617392,0
15880,"retorno de ruta",21.0475216,-89.6400196,0
17060,"Cto. Colonias x 19",20.9359780,-89.6078770,0
16917,"C-81 x 82 Diag. Fracc. Ciudad Caucel",20.9905650,-89.7011890,0
16018,"Central de Abastos",20.9868681,-89.6641339,0
16660,"​Junta de Conciliación y Arbitraje del Estado de Y",20.9360120,-89.6696820,0
16245,"C-59 x 80 Fracc. Las Américas",21.0694000,-89.6484800,0
16395,"Av. Alfredo Barrera x 23 Diag.",21.0009769,-89.6605189,0
16901,"C-80 x Plaza Jade",21.0034250,-89.6998260,0
16071,"Av. Fidel Velázquez x 14",20.9675690,-89.5692752,0
16417,"C-22 x Circuito Colonias Col. Yucatán",20.9968900,-89.6258300,0
17156,"Inicio de ruta",20.9657627,-89.6179354,0
16528,"Sport Center",21.0816100,-89.6361900,0
16381,"Av. Alfredo Barrera x 66",20.9987834,-89.6574556,0
16945,"CERT Ciudad Caucel",20.9991881,-89.7098609,0
16198,"C-69 x 66 Col. Dzitya Polígono Chuburná",21.0591500,-89.6357200,0
16171,"Fin de ruta",20.9660933,-89.6214867,0
16247,"Plaza Terraméricas",21.0683500,-89.6445000,0
16668,"​Fraccionamiento Ciudad Industrial",20.9271380,-89.6834150,0
15976,"Walmart Pensiones",20.9952060,-89.6549830,0
14509,"Nora Quintana",20.9909121,-89.6765799,0
17031,"Fac. de Matemáticas",21.0471054,-89.6439965,0
16383,"UMAA IMSS Mérida",20.9972900,-89.6530000,0
17135,"Reyes",20.9813549,-89.5780889,0
16487,"C-50 x 43 Fracc. Fco de Montejo",21.0370600,-89.6439400,0
15990,"Av. Mérida 2000 x 25 Diag.",21.0160260,-89.6518670,0
16585,"Av. Yucatán x 34",21.0075830,-89.5783230,0
16333,"C-66 x 49 Col. Centro",20.9750200,-89.6257100,0
15177,"Hospitales / 60 Sur",20.9007133,-89.6400426,0
16624,"Sams Club Aviación",20.9499490,-89.6498060,0
16269,"Av. Tecnológico x 29",21.0005500,-89.6218600,0
16118,"Av. Tecnológico x 13",21.0165314,-89.6245877,0
17193,"Glorieta Virgen del Libano",21.0017260,-89.6108820,0
16690,"Fin de ruta",20.9635436,-89.6246517,0
15918,"Parque Serapio Rendón",20.9319670,-89.6171680,0
16029,"C-13 x 40-B Jardines de Lindavista",21.0106065,-89.6545643,0
16953,"Gulf Ciudad Industrial",20.9267900,-89.6848950,0
16233,"Glorieta Los Cilindros",21.0815600,-89.6601800,0
16918,"Parque Los Almendros II",20.9911070,-89.7044060,0
16949,"COPPEL Umán",20.8837520,-89.7461990,0
14527,"Santa Gertrudis Copó",21.0372797,-89.5976271,0
16708,"C-31 x 108 Fracc. Villa Jardin",21.0083200,-89.7139220,0
17125,"Fin de ruta",20.9792163,-89.6098795,0
16706,"C-117 Diag. x 94-1 Fracc. Ciudad Caucel II",20.9922840,-89.7100560,0
16083,"C-34 x 17 Los Reyes",20.9785020,-89.5721900,0
15917,"C-46 x 111-A Cinco Colonias",20.9372454,-89.6142506,0
16103,"JAPAY Cárcamo San Carlos",21.0137160,-89.5852394,0
16283,"Glorieta de Las Pichorras",21.0897800,-89.6682500,0
16145,"Plaza Las Américas C-21",20.9907520,-89.6499840,0
16170,"Inicio de ruta",20.9660783,-89.6213955,0
15946,"Plaza Kukulcán",20.9412329,-89.5927709,0
17070,"Base Aérea Militar",20.9379340,-89.6443050,0
16898,"IMSS Ciudad Caucel",20.9973890,-89.6973230,0
16980,"Full Gas",20.9053650,-89.7208240,0
17043,"Parque San Isidro Labrador",20.9687860,-89.5798860,0
15911,"Tesla Center",21.0316370,-89.6271310,0
16318,"Inicio de ruta",20.9669849,-89.6197325,0
16954,"San Marcos Nocoh",20.9307930,-89.6772790,0
16989,"C-18 x 27 Umán",20.8768990,-89.7469140,0
16756,"Parque Gran Herradura Poniente",20.9913560,-89.7161730,0
16921,"Centro de Rehabilitación Infantil",20.9253417,-89.6020574,0
17075,"Recinto de Paz Cto. Colonias",20.9379740,-89.6259690,0
16754,"C-106 x 91-A Fracc. Viva Alegre",20.9890760,-89.7193040,0
17158,"C-52 x 61 Col. Centro",20.9658104,-89.6178501,0
16116,"SAT",21.0230430,-89.6256660,0
16452,"C-13 x 30 Fracc. Prado Chuburna",21.0214200,-89.6416900,0
17085,"Angry Angus Cto. Colonias",20.9400090,-89.5994180,0
16394,"Av. Alfredo Barrera x 23 Diag.",20.9999600,-89.6596900,0
16358,"Hospital  Regional Benito Juarez IMSS",20.9872117,-89.6391563,0
16746,"Parque de Santiago",20.9697740,-89.6301950,0
16151,"Centro Municipal de Danza",20.9807773,-89.6632490,0
16117,"CBTIS 120",21.0191246,-89.6250115,0
16264,"Walmart Tecnológico",21.0091600,-89.6235800,0
17207,"Casino Codere",21.0174520,-89.6068860,0
796,"CBTIS 95",20.9400146,-89.5982590,0
16741,"Tribunal Superior de Justicia",20.9778750,-89.6446520,0
15960,"PROCON",20.9838924,-89.5716303,0
16240,"C-59 x 124 Fracc. Las Américas",21.0691000,-89.6645300,0
17076,"Cto. Colonias x 62",20.9380150,-89.6316580,0
17180,"Club Rotario de Merida",20.9901570,-89.6111030,0
16671,"Av. Yucatan x 20-I",21.0149620,-89.5708510,0
17181,"Secretaria de Economia",20.9882570,-89.6113110,0
16454,"C-61 x 46 Fracc. Fco. de Montejo",21.0222000,-89.6457000,0
16159,"Av. Mérida 2000 x 69 Diag.",20.9473710,-89.6630930,0
16332,"C-66 x 55 Col. Centro",20.9719200,-89.6262800,0
15963,"Macroplaza",20.9994187,-89.5719841,0
16527,"Carl´s Jr. Carr. Progreso",21.0797100,-89.6352100,0
16962,"Piedra de Agua",20.9211910,-89.6958260,0
16608,"Plaza Dorada C-60",20.9937240,-89.6536530,0
16144,"Plaza Las Américas C-52",20.9910798,-89.6480090,0
16745,"Escuela Primaria Eligio Ancona",20.9705390,-89.6350150,0
15878,"retorno de ruta",20.9870238,-89.7015346,0
16137,"Av. Mérida 2000 x 90",21.0030894,-89.6652285,0
16290,"Paseo 60",20.9839900,-89.6201000,0
16166,"Inicio de ruta",20.9660732,-89.6213955,0
17035,"Cto. Colonias x 17",20.9377910,-89.6099110,0
17069,"Cto. Colonias x 64-J",20.9379500,-89.6410240,0
16721,"UPP",20.9818830,-89.6509220,0
15845,"Inicio de ruta",20.9692641,-89.6214384,0
15875,"retorno de ruta",20.9037067,-89.6426332,0
17189,"Parque de Itzimna",20.9919870,-89.6100870,0
17009,"C-69 x 66 Col. Centro",20.9628100,-89.6278400,0
16272,"Polifuncional IDEY",20.9945500,-89.6208300,0
16995,"San Lorenzo",20.8951330,-89.7332800,0
16738,"Av. Jacinto Canek x 58-A",20.9860770,-89.6577150,0
17030,"Tec. Poniente",21.0134224,-89.6636784,0
15506,"Fin de ruta",20.9902991,-89.6762708,0
17064,"CFE Cto. Colonias",20.9380010,-89.6208760,0
16060,"Ex-Fuente Maya",20.9494330,-89.5912820,0
16005,"C-66 x 103 Melitón Salazar",20.9425855,-89.6414105,0
16072,"Av. Fidel Velázquez x 20",20.9671760,-89.5722070,0
16133,"ISSSTE Lindavista",21.0121643,-89.6562641,0
16639,"​Av. Alemán x 16",20.9878900,-89.6104120,0
16977,"Gas G500",20.8987280,-89.7284760,0
16121,"C-14 x 50-A Diag. Juan B. Sosa",21.0253940,-89.6301076,0
16058,"Complejo Deportivo Kukulcán",20.9434223,-89.5929003,0
16970,"Policía Municipal Umán",20.8914510,-89.7391610,0
16009,"C-51 x 46 Fco. de Montejo",21.0308761,-89.6439102,0
17159,"Holiday Inn Cabo Norte",21.0571510,-89.5979930,0
16539,"COBAY Komchén",21.1037500,-89.6531800,0
16916,"C-69 x 88 Diag. Fracc. Ciudad Caucel",20.9944240,-89.7038190,0
17057,"Poliforum Zamná",20.9400390,-89.5951020,0
16023,"C-50 x 47 Miguel Hidalgo",20.9896126,-89.6536037,0
16079,"Parque Fracc. del Parque",20.9700280,-89.5848536,0
15803,"Inicio de ruta",20.9692341,-89.6214437,0
15984,"CBTIS 120",21.0194611,-89.6254299,0
14427,"Tixcacal",20.9446922,-89.6995077,0
16331,"IMSS No. 52",20.9686500,-89.6255800,0
16811,"Unidad Deportiva Ciudad Caucel",21.0049130,-89.7084380,0
16771,"C-67 x 62 Col. Centro",20.9634712,-89.6243682,0
15974,"C-15 x 68 Jacinto Canek",20.9967740,-89.6596070,0
16657,"​CEMEX Planta Mérida",20.9397590,-89.6642160,0
723,"CBTIS 95",20.9398296,-89.5979269,0
16973,"TYASA",20.9125200,-89.7123170,0
16944,"CERT Ciudad Caucel",20.9991232,-89.7095283,0
16161,"Auditoría Superior del Estado",21.0109267,-89.5846548,0
16353,"Plaza de Toros Mérida",20.9854300,-89.6249600,0
15851,"Inicio de ruta",20.9344465,-89.6635652,0
15950,"Cruz Roja Oriente",20.9598796,-89.5807335,0
16356,"Av. Colon x 28",20.9884100,-89.6369300,0
17208,"C-16 x Circuito Colonias Col. Mexico",20.9974120,-89.6101820,0
17199,"Centro Universitario Anglo Mexicano",21.0532370,-89.5989110,0
16070,"C-14 x 17 Amalia Solorzano",20.9648536,-89.5695593,0
16772,"C-67 x 62 Col. Centro",20.9634962,-89.6245181,0
16413,"Av. Cupules x 22",20.9937000,-89.6281400,0
16034,"Av. Fuerza Aérea x 81-E",20.9454214,-89.6488459,0
16820,"Escuela primaria Carlos Carrillo Vega",20.9965410,-89.7103440,0
16073,"Av. Fidel Velázquez x 16-A",20.9654895,-89.5769730,0
16647,"Av. Colón x Av. Reforma",20.9865950,-89.6236930,0
16519,"TECNO TERMA Parque Industrial",21.0627400,-89.6396500,0
16635,"Av. Alemán x 19",20.9908710,-89.6054370,0
16011,"Av. Mérida 2000 x 31 Diag.",21.0135816,-89.6527885,0
16615,"​Parque Ecológico del Poniente",20.9734530,-89.6558220,0
16136,"Av. Mérida 2000 x 11-A1",21.0038962,-89.6629756,0
16203,"CFE Sector Norte",21.0505500,-89.6302900,0
17050,"SEMUJERES Cto. Colonias",20.9582860,-89.5917090,0
15186,"Francisco Villa Oriente",20.9603134,-89.5673024,0
16966,"Mercado Municipal Umán",20.8808344,-89.7484522,0
16752,"C-90-C x 91 Fracc. Ciudad Caucel",20.9885580,-89.7081810,0
15964,"Parque La Amistad",20.9978012,-89.5955020,0
16589,"Av. Yucatan x 24",21.0151330,-89.5709680,0
16108,"Glorieta El Pocito",21.0220437,-89.6051415,0
16748,"C-65 x 68 Col. Centro",20.9661210,-89.6276130,0
16038,"Parque Melitón Salazar",20.9425155,-89.6383582,0
16990,"Policía Municipal Umán",20.8914210,-89.7388230,0
14480,"Kanasín",20.9436301,-89.5773538,0
16652,"Circuito Colonias x 14",20.9649710,-89.6498240,0
16450,"C-13 x 26 Col. Chuburna de Hidalgo",21.0204200,-89.6372800,0
14469,"42 Sur",20.9217047,-89.6060487,0
17052,"Los Trompos Cto. Colonias",20.9543580,-89.5922350,0
15896,"C-17 x 20 Chuburná",21.0155545,-89.6314971,0
17084,"Base Aérea Militar",20.9378100,-89.6443330,0
16654,"​Maquiladoras Av. Aviación",20.9431320,-89.6584960,0
16985,"La Gas",20.9187930,-89.7005420,0
17124,"Inicio de ruta",20.9792420,-89.6098137,0
16720,"The Home Depot Canek",20.9870950,-89.6598460,0
15849,"Fin de ruta",20.9690704,-89.6214695,0
15916,"Av. Constitución x 50",20.9398750,-89.6201560,0
16033,"Sams Club Aviación",20.9478814,-89.6492696,0
17150,"Mejorada",20.9684906,-89.6161495,0
16584,"Fin de ruta",20.9221757,-89.6873081,0
15804,"Fin de ruta",20.9693543,-89.6214116,0
16823,"C-117 Diag. x 96 Fracc. Los Almendros",20.9927460,-89.7105160,0
14492,"Quetzalcóatl",20.9566484,-89.5671044,0
17065,"CFE Cto. Colonias",20.9381860,-89.6209240,0
16744,"CEUM",20.9713190,-89.6400270,0
16965,"Registro Civil Umán",20.8877008,-89.7477229,0
16181,"Glorieta Las Américas II",21.0771200,-89.6565200,0
16555,"Fin de ruta",20.9661083,-89.6215403,0
16068,"Hacienda Misné",20.9579670,-89.5730220,0
17036,"C-44 x 19 Col. Pacabtún",20.9764210,-89.5773370,0
15886,"retorno de ruta",20.9643207,-89.5456379,0
16049,"C-131 x 46 Serapio Rendón",20.9278003,-89.6125232,0
16035,"C-109-C x Av. Fuerza Aérea",20.9408221,-89.6479873,0
17197,"Av. Libano x 1-G",21.0119400,-89.6089440,0
16006,"C-103 x 64-A Delio Moreno Cantón",20.9419345,-89.6331762,0
16687,"Inicio de ruta",20.9635385,-89.6244371,0
16143,"Plaza Las Américas C-15",20.9934292,-89.6490010,0
16717,"Carl's Jr. Ciudad Caucel",20.9998010,-89.6803290,0
16730,"Chedraui Ciudad Caucel",21.0055380,-89.6895380,0
17154,"Parque La Plancha",20.9786071,-89.6133664,0
16081,"Unidad Deportiva Pacabtún",20.9755230,-89.5799129,0
16010,"Av. Mérida 2000 x 19",21.0194549,-89.6510718,0
15194,"Los Héroes",20.9810702,-89.5636107,0
17121,"Retorno de ruta",20.9303680,-89.5143163,0
16237,"Glorieta Los Gansos de Polo",21.0747400,-89.6591500,0
16022,"C-79-A x Av. Mérida 2000",20.9501450,-89.6627830,0
17128,"Fénix Hospitales",20.9801080,-89.6053673,0
15897,"C-20 x 15 Juan B. Sosa",21.0187470,-89.6316880,0
16267,"Harmon Hall Campestre",21.0049100,-89.6226000,0
15992,"Parque del Reloj Chenkú",21.0058841,-89.6579596,0
16182,"Glorieta Las Américas II",21.0771100,-89.6563900,0
16958,"CARFIX Aviación",20.9474520,-89.6517770,0
15173,"El Roble",20.9129208,-89.6811220,0
15988,"Super Akí Fco de Montejo",21.0275067,-89.6481642,0
16175,"C-49 x 47-B Fracc. Las Américas",21.0840900,-89.6549800,0
17113,"Metropolitano Oriente",20.9814703,-89.5723598,0
16427,"Full Gas Chuburna",21.0081300,-89.6313000,0
16092,"Plaza Fiesta",20.9993020,-89.5973360,0
17090,"Av. Quetzalcoatl x 18",20.9597770,-89.5879200,0
17001,"ADO TAME",20.9631840,-89.6310700,0
16674,"Atlantida",20.9845262,-89.6551645,0
16817,"Casa Santos Lugo Ciudad Caucel",21.0009010,-89.7092210,0
16722,"Paseo de las Fuentes",20.9801930,-89.6481030,0
14550,"Cholul",21.0272187,-89.5724679,0
16984,"PEMEX",20.9225600,-89.6923230,0
16183,"C-55 Diag. x 100-1 Fracc. Las Américas",21.0735900,-89.6558700,0
16059,"Estadio Carlos Iturralde",20.9453563,-89.5927877,0
16897,"C-80 x 45 Fracc. Ciudad Caucel",21.0003640,-89.6987040,0
16598,"Carretera Mérida-Motul x Anillo Periférico",21.0225920,-89.5655630,0
843,"Bodega Aurrerá Itzáes",20.9539973,-89.6441896,0
16997,"Parque Principal Umán",20.8805150,-89.7465820,0
16992,"Itzincab",20.9204360,-89.6973250,0
15852,"Fin de ruta",20.9343763,-89.6635544,0
16974,"TYASA",20.9124040,-89.7120220,0
16253,"Plaza Santa Monica",21.0579900,-89.6427700,0
15945,"Parque Kukulcán Alamo",20.9398057,-89.5962314,0
12843,"Hospitales / 60 Sur",20.8998112,-89.6403435,0
16630,"​Av. Felipe Carrillo Puerto x 5",20.9987310,-89.5987600,0
15931,"Parque Fracc. del Parque",20.9698020,-89.5834980,0
14432,"ISSSTE Susulá",20.9692240,-89.6906613,0
15505,"Inicio de ruta",20.9904027,-89.6761932,0
16655,"Maquiladoras Av. Aviación",20.9434050,-89.6585160,0
15812,"Inicio de ruta",20.9693142,-89.6214277,0
17062,"Super AKI Santa Rosa",20.9380310,-89.6176140,0
16902,"Bodega Aurrera Ciudad Caucel",20.9949440,-89.6977890,0
16526,"BMW Motorrad Mérida",21.0651412,-89.6327415,0
15906,"Parque San Antonio Kaua",20.9459020,-89.5856150,0
16110,"Ateneo",21.0301661,-89.6042565,0
17056,"Modulo Médico Cto. Colonias",20.9471240,-89.5924120,0
